190,96328.0,98400.1796875
191,96627.0,97248.578125
192,96037.0,96246.515625
193,95182.0,96226.453125
194,90716.0,91353.15625
195,86596.0,86598.40625
196,90482.0,92568.15625
197,97004.0,98214.703125
198,102885.0,102772.515625
199,104758.0,107818.265625
200,101083.0,102495.390625
201,95646.0,97192.296875
202,88735.0,88884.7734375
203,90246.0,91506.8515625
204,89402.0,89936.6953125
205,88996.0,89088.234375
206,87957.0,89440.5859375
207,88188.0,89368.6015625
208,84680.0,86403.59375
209,81162.0,82188.703125
210,87568.0,88299.7265625
211,87191.0,88228.5859375
212,87778.0,87181.7265625
213,86478.0,88030.6484375
214,87923.0,88008.515625
215,87437.0,87197.2109375
216,85713.0,86150.8125
217,90303.0,91761.9453125
218,88811.0,88951.65625
219,89607.0,88445.34375
220,90634.0,90109.5078125
221,89679.0,89982.015625
222,87562.0,87883.5234375
223,83358.0,83931.90625
224,89341.0,90579.875
225,91346.0,90877.0
226,95277.0,95366.421875
227,94380.0,93860.8359375
228,91900.0,93468.9921875
229,85737.0,87986.4453125
230,81731.0,82177.21875
231,87521.0,88880.9609375
232,88005.0,88508.25
233,88813.0,89319.0078125
234,89186.0,89722.921875
235,87972.0,89526.75
236,85683.0,87440.5
237,81432.0,81663.59375
238,89152.0,89753.828125
239,89509.0,91195.046875
240,87978.0,90475.6171875
241,87173.0,86973.0859375
242,87440.0,88233.6875
243,84023.0,86014.765625
244,83376.0,83278.125
245,88469.0,89501.1171875
246,88195.0,88950.4453125
247,89277.0,89443.3125
248,89209.0,91045.0546875
249,88363.0,89500.5859375
250,86481.0,86921.359375
251,85710.0,85790.2734375
252,91825.0,91357.0390625
253,94416.0,94614.703125
254,92452.0,93984.84375
255,90534.0,90389.046875
256,88918.0,90097.046875
257,83862.0,84563.21875
258,82316.0,82883.9609375
259,87841.0,88036.8125
260,90778.0,91381.5390625
261,91355.0,91323.703125
262,91548.0,90802.21875
263,90748.0,91130.375
264,88368.0,88451.90625
265,86332.0,86477.0234375
266,93176.0,93290.5078125
267,91194.0,91051.7421875
268,90076.0,90229.578125
269,90794.0,89767.25
270,91450.0,91210.6640625
271,88693.0,89210.03125
272,84788.0,84400.0625
273,86848.0,90122.7734375
274,90291.0,89782.28125
275,89635.0,90362.546875
276,88315.0,88688.03125
277,88447.0,89896.4765625
278,84319.0,85954.6640625
279,83988.0,84717.2265625
280,87110.0,87446.296875
281,89086.0,90849.140625
282,88352.0,88730.6953125
283,88277.0,89139.4609375
284,88524.0,90692.9921875
285,86733.0,88095.9609375
286,85171.0,85683.296875
287,92623.0,91459.15625
288,94627.0,93074.6640625
289,97186.0,94687.515625
290,95759.0,95614.5
291,90659.0,90992.53125
292,86821.0,88633.0625
293,81801.0,82572.1875
294,87900.0,88352.8203125
295,87973.0,89141.0078125
296,91632.0,91254.3828125
297,90667.0,91165.5703125
298,90605.0,90262.8125
299,87559.0,88159.3046875
300,82769.0,83584.1875
301,87989.0,87842.9375
302,89832.0,90032.46875
303,91709.0,91194.546875
304,87083.0,86838.2578125
305,89582.0,89387.609375
306,86734.0,85358.3828125
307,84536.0,84940.234375
308,88611.0,89394.4921875
309,88221.0,89037.8359375
310,88808.0,90742.921875
311,88969.0,90762.59375
312,89914.0,91679.9296875
313,86789.0,88808.6484375
314,83337.0,83241.265625
315,88669.0,89566.359375
316,90238.0,90835.09375
317,90447.0,90644.0625
318,89196.0,90274.0
319,90638.0,91915.0
320,87444.0,89074.7890625
321,83736.0,85296.7734375
322,87955.0,90100.6171875
323,90696.0,91801.0234375
324,91481.0,91929.9453125
325,91609.0,91690.796875
326,90821.0,91844.421875
327,89182.0,89324.921875
328,84871.0,86019.71875
329,91979.0,92868.625
330,93883.0,95039.5703125
331,94360.0,94804.9375
332,96363.0,95678.75
333,97734.0,97127.203125
334,92986.0,93767.296875
335,91806.0,90972.3984375
336,96366.0,98081.5078125
337,95364.0,96339.4453125
338,96069.0,95287.1875
339,97683.0,97411.609375
340,101147.0,99371.1328125
341,96338.0,99051.96875
342,93525.0,93133.28125
343,102261.0,100778.9375
344,102834.0,103853.9140625
345,99624.0,100315.3828125
346,99279.0,99925.484375
347,97299.0,97911.96875
348,94859.0,95882.0
349,90210.0,90940.234375
350,95411.0,96183.125
351,95900.0,95607.84375
352,97157.0,97870.3671875
353,98277.0,98610.21875
354,98054.0,98353.3125
355,94631.0,95496.0
356,92978.0,94298.53125
357,98202.0,100481.765625
358,101439.0,101703.84375
359,108099.0,106978.78125
360,113284.0,112252.421875
361,113020.0,112903.8828125
362,113949.0,110625.71875
363,114643.0,113367.578125
364,116653.0,116849.3671875
365,122367.0,121042.453125
366,120873.0,122303.40625
367,122608.0,121175.09375
368,119790.0,117378.109375
369,114666.0,115669.5859375
370,111609.0,112084.3515625
371,115125.0,116668.390625
372,117427.0,120035.8046875
373,114818.0,114896.0
374,112597.0,112137.828125
375,109457.0,109578.65625
376,102995.0,103887.984375
377,100969.0,102581.203125
378,104532.0,107610.1875
379,106494.0,105032.5234375
380,112557.0,112833.4375
381,114345.0,113652.2578125
382,112796.0,113829.390625
383,111661.0,112932.1484375
384,110646.0,112246.0546875
385,115839.0,118507.1875
386,118390.0,118370.1640625
387,112595.0,113964.65625
388,121404.0,120184.625
389,118397.0,119380.21875
390,116824.0,116192.3046875
391,115647.0,115509.59375
392,123409.0,124005.421875
393,126762.0,126334.84375
394,128973.0,129177.3125
395,133072.0,131600.0625
396,129180.0,128922.28125
397,123338.0,123442.140625
398,119715.0,119395.9296875
399,127255.0,128750.78125
400,129383.0,130771.65625
401,128568.0,128556.4921875
402,126278.0,127548.140625
403,126707.0,126805.140625
404,123567.0,124554.1328125
405,119528.0,119175.3515625
406,126745.0,126932.8046875
407,129550.0,130239.703125
408,132849.0,132867.296875
409,132548.0,131634.875
410,131185.0,132772.6875
411,127611.0,127722.875
412,123258.0,121211.3828125
413,129697.0,129563.296875
414,128706.0,127108.953125
415,128664.0,127566.359375
416,130454.0,128594.9296875
417,122819.0,125402.046875
418,121356.0,121563.1171875
419,120949.0,121320.0078125
420,128084.0,126907.71875
421,127193.0,125738.953125
422,128205.0,127855.5234375
423,128417.0,128640.90625
424,132379.0,132018.765625
425,131685.0,132322.34375
426,133216.0,134750.921875
427,128969.0,135454.140625
428,144028.0,143802.3125
429,150467.0,148463.015625
430,138585.0,139262.046875
431,137847.0,135404.71875
432,135542.0,134686.453125
433,131897.0,132480.1875
434,138963.0,137303.09375
435,138668.0,138862.375
436,132062.0,135587.546875
437,141303.0,139539.53125
438,139198.0,138976.453125
439,133837.0,131287.328125
440,125944.0,126588.8046875
441,133203.0,132087.34375
442,135218.0,131702.796875
443,134291.0,134160.15625
444,133077.0,131451.515625
445,131008.0,129392.1875
446,128177.0,123884.8515625
447,123468.0,121617.234375
448,127116.0,126475.015625
449,122976.0,121836.484375
450,125296.0,124155.71875
451,124885.0,123865.34375
452,126581.0,124509.6796875
453,125454.0,123613.5859375
454,126478.0,125480.3125
455,133709.0,133000.625
456,133401.0,132033.5
457,136555.0,134762.03125
458,133594.0,132862.5625
459,129467.0,128052.7421875
460,123946.0,122717.3203125
461,123136.0,122529.53125
462,130149.0,131049.640625
463,129919.0,128613.65625
464,132031.0,129634.7578125
465,132623.0,132184.6875
466,134228.0,132408.59375
467,131446.0,131045.3671875
468,130704.0,131999.28125
469,138495.0,139445.640625
470,138840.0,139791.46875
471,137985.0,136146.765625
472,136997.0,135831.53125
473,135818.0,134214.640625
474,126650.0,129725.765625
475,121795.0,119824.828125
476,123791.0,122936.515625
477,129396.0,127374.765625
478,135888.0,133661.46875
479,135050.0,133787.1875
480,131662.0,131687.796875
481,127084.0,125771.921875
482,123585.0,122804.8671875
483,124032.0,125674.671875
484,120047.0,120373.3125
485,123906.0,121237.109375
486,125170.0,124889.921875
487,123473.0,122857.421875
488,120456.0,120189.21875
489,114582.0,114409.9921875
490,117924.0,118259.609375
491,120002.0,119392.15625
492,123821.0,121733.140625
493,128859.0,128595.1796875
494,129523.0,128733.8046875
495,128973.0,127468.515625
496,126699.0,126099.90625
497,129833.0,128181.6171875
498,129179.0,127957.0859375
499,127708.0,127240.359375
500,132425.0,131602.828125
501,131440.0,131993.234375
502,125586.0,125236.296875
503,120297.0,119057.796875
504,122834.0,122335.359375
505,120793.0,119537.859375
506,122177.0,120731.359375
507,124638.0,122123.46875
508,124253.0,122945.09375
509,119053.0,117321.078125
510,114850.0,111985.46875
511,117757.0,119144.046875
512,116575.0,117208.296875
513,117408.0,115318.6875
514,112957.0,112405.953125
515,112990.0,110906.3125
516,117628.0,116438.375
517,107608.0,110589.65625
518,117960.0,117283.6640625
519,115306.0,116933.2109375
520,117706.0,116343.65625
521,118303.0,119114.515625
522,120981.0,119795.9375
523,117806.0,117304.9453125
524,115449.0,112290.078125
525,124188.0,123384.375
526,124318.0,125037.359375
527,124745.0,122352.09375
528,121831.0,121601.859375
529,108266.0,112386.171875
530,106518.0,102765.40625
531,92763.0,96274.796875
532,92619.0,93156.8515625
533,102074.0,102333.34375
534,103914.0,106615.4453125
535,101077.0,101178.5859375
536,98193.0,98811.4375
537,101021.0,98303.28125
538,100948.0,101896.015625
539,106087.0,107643.1640625
540,105023.0,105875.9765625
541,103576.0,103681.5
542,101806.0,101760.046875
543,99653.0,100346.5546875
544,95609.0,95980.5859375
545,90961.0,90707.421875
546,95818.0,96299.21875
547,95447.0,96193.6875
548,101169.0,100321.3828125
549,97460.0,99567.484375
550,85426.0,85658.7890625
551,88457.0,86363.6796875
552,87379.0,89243.5703125
553,91122.0,91388.3515625
554,94638.0,94163.1171875
555,91479.0,91275.7421875
556,90693.0,91997.375
557,89696.0,91482.4140625
558,86797.0,88236.4453125
559,84432.0,83797.765625
560,90992.0,90125.3984375
561,90435.0,90560.0390625
562,93105.0,92655.71875
563,92077.0,93410.2890625
564,92280.0,92930.375
565,88183.0,88882.2890625
566,85205.0,84379.40625
567,89600.0,90580.109375
568,91222.0,91848.21875
569,93058.0,93451.3671875
570,90755.0,92355.53125
571,90949.0,92919.4375
572,87689.0,87959.34375
573,85741.0,85502.6484375
574,89919.0,91659.875
575,93019.0,94067.8515625
576,96856.0,96540.0546875
577,97360.0,96639.4375
578,94277.0,94699.5703125
579,90494.0,89870.7109375
580,84057.0,85588.0390625
581,88486.0,89348.65625
582,89289.0,89558.0703125
583,91476.0,91525.578125
584,93723.0,93820.046875
585,92972.0,93664.8125
586,90287.0,91515.7734375
587,85121.0,86203.328125
588,90113.0,91051.4296875
589,90510.0,90593.9375
590,90475.0,91439.625
591,92304.0,91473.546875
592,93762.0,94072.171875
593,91355.0,92082.3515625
594,87656.0,88716.59375
595,92972.0,93475.4296875
596,90989.0,92368.6953125
597,89866.0,91193.9921875
598,90209.0,91157.296875
599,90092.0,90733.46875
600,86575.0,87767.65625
601,83368.0,83361.71875
602,88640.0,88781.484375
603,90177.0,90601.53125
604,89921.0,91078.2265625
605,89083.0,89873.5
606,91707.0,92567.0234375
607,87407.0,87333.2734375
608,83015.0,83645.1796875
609,88818.0,89030.0078125
610,89288.0,89384.78125
611,90330.0,90474.9453125
612,91983.0,92302.21875
613,91830.0,92523.84375
614,89906.0,90796.6015625
615,87870.0,88583.703125
616,96083.0,94424.6953125
617,97818.0,96679.4453125
618,101054.0,99708.7734375
619,93199.0,95356.296875
620,90401.0,92495.1796875
621,87972.0,88374.1875
622,84935.0,84217.59375
623,90984.0,91684.5234375
624,91646.0,92409.1328125
625,94935.0,93846.5703125
626,98726.0,97090.765625
627,99587.0,101072.203125
628,97313.0,97749.5859375
629,94105.0,94070.2421875
630,102017.0,100558.3203125
631,100822.0,100361.625
632,102861.0,102234.2421875
633,103550.0,101783.5625
634,102252.0,101358.203125
635,96944.0,97752.1015625
636,87126.0,91815.7578125
637,92218.0,91395.6796875
638,91656.0,92240.625
639,95544.0,93939.671875
640,92252.0,93412.0
641,89662.0,91676.4453125
642,87757.0,88570.9765625
643,84463.0,86687.0078125
644,92111.0,92164.4296875
645,93627.0,94079.2109375
646,96981.0,95562.90625
647,97300.0,97688.7109375
648,97629.0,95482.1171875
649,93344.0,94839.765625
650,88306.0,90264.6640625
651,94810.0,93579.3515625
652,96487.0,96031.015625
653,98602.0,97495.828125
654,100547.0,99201.40625
655,99909.0,99335.890625
656,96034.0,95834.0625
657,88345.0,90049.6328125
658,89616.0,90741.3203125
659,90438.0,91095.9140625
660,88953.0,90141.3125
661,89070.0,90205.984375
662,89545.0,91054.046875
663,86058.0,87589.3125
664,82179.0,82731.515625
665,88352.0,88903.2578125
666,90419.0,90612.9765625
667,91927.0,92079.171875
668,94305.0,92875.53125
669,93846.0,93721.6953125
670,92522.0,92357.1875
671,87778.0,85387.421875
672,97620.0,94537.7578125
673,100655.0,99570.40625
674,99432.0,97878.546875
675,98276.0,96710.6015625
676,96996.0,96921.1328125
677,90504.0,91416.0859375
678,84317.0,87175.40625
679,87572.0,88256.2421875
680,88363.0,89002.9921875
681,88826.0,88532.7890625
682,93496.0,94554.9375
683,91857.0,94754.90625
684,88499.0,90396.71875
685,85267.0,85488.171875
686,89664.0,90567.8359375
687,91388.0,92506.0
688,92572.0,92100.828125
689,95759.0,94103.140625
690,96412.0,95748.9453125
691,91873.0,92662.1796875
692,85076.0,86404.5859375
693,88449.0,90626.734375
694,91397.0,91943.25
695,93658.0,92578.125
696,91457.0,94352.9140625
697,90761.0,92038.09375
698,89314.0,90249.34375
699,87756.0,87527.7421875
700,97285.0,97428.953125
701,100927.0,100964.125
702,101945.0,100811.4140625
703,98571.0,99301.9453125
704,96693.0,97132.40625
705,93163.0,93898.390625
706,89881.0,90861.1640625
707,94015.0,95819.7421875
708,95730.0,97372.4296875
709,97766.0,97779.484375
710,104462.0,102747.7421875
711,104814.0,107347.6640625
712,103396.0,102204.7734375
713,100766.0,100541.359375
714,108812.0,109913.953125
715,108323.0,109871.4453125
716,108291.0,106313.8046875
717,108270.0,108168.640625
718,108093.0,107990.953125
719,102561.0,104492.078125
720,98877.0,101504.796875
721,105558.0,107034.984375
722,109867.0,110357.03125
723,111891.0,112721.1484375
724,115291.0,114917.1875
725,114348.0,114445.703125
726,110893.0,110800.53125
727,108795.0,108301.59375
728,113712.0,114220.453125
729,113401.0,113720.5546875
730,115075.0,114430.078125
731,115908.0,114197.5625
732,114951.0,114839.296875
733,110567.0,108302.375
734,109566.0,109129.2421875
735,117199.0,117148.0078125
736,118716.0,120256.859375
737,119190.0,120213.421875
738,120931.0,121416.140625
739,120478.0,121572.875
740,116783.0,118542.234375
741,111350.0,109630.921875
742,112998.0,114520.9765625
743,110442.0,111038.828125
744,106142.0,105310.40625
745,108081.0,109054.953125
746,109864.0,111887.765625
747,109811.0,111563.046875
748,108703.0,107858.7578125
749,111118.0,113203.734375
750,111673.0,112394.515625
751,112597.0,111876.640625
752,113585.0,113946.734375
753,114792.0,115098.046875
754,109087.0,111954.890625
755,109674.0,111469.859375
756,120220.0,121064.6640625
757,124368.0,124927.984375
758,126503.0,126268.8671875
759,128246.0,129361.53125
760,129436.0,129518.28125
761,125735.0,125871.078125
762,121880.0,121407.125
763,125832.0,124370.171875
764,124194.0,123936.6875
765,123517.0,123316.8125
766,121189.0,120806.46875
767,120290.0,122409.75
768,121929.0,121954.25
769,120219.0,119541.6875
770,128281.0,128272.5625
771,130390.0,129522.703125
772,130328.0,130801.9296875
773,132919.0,131943.09375
774,131219.0,131310.453125
775,127317.0,129070.203125
776,125744.0,127049.03125
777,133101.0,134111.65625
778,134861.0,135349.34375
779,137844.0,136228.78125
780,137324.0,135918.5
781,137543.0,137202.765625
782,127126.0,129531.1875
783,124449.0,123632.9375
784,132580.0,132190.1875
785,131595.0,130750.9375
786,130639.0,130910.765625
787,130283.0,128454.5
788,131165.0,130693.4921875
789,129052.0,129332.328125
790,125193.0,124925.328125
791,131730.0,132601.15625
792,135317.0,134611.3125
793,138809.0,136991.28125
794,139538.0,138219.40625
